app_id,label_flag,label_flag_type,privacy_flag,privacy_flag_type,if_equal
com.rigelnext.WexMobile,1,,1,,
com.rikkigames.solsuite,1,,1,,
com.ril.tira,1,,1,,
com.ring.fantasy.today,1,,1,,
com.ring.neighborhoods,1,,1,,
com.ringapp,1,,1,,
com.ringtones.ai.forphone,1,,1,,
com.rioo.runnersubway,1,,1,,
com.riotgames.league.teamfighttactics,1,,1,,
com.riotgames.league.wildrift,1,,1,,
com.riotgames.legendsofruneterra,1,,1,,
com.riotgames.mobile.leagueconnect,1,,1,,
com.ripostegames.shopr,1,,1,,
com.riseofdune.strategy.gp,1,,1,,
com.riseup.game,1,,1,,
com.riseuplabs.meenagame2,1,,1,,
com.rishabhk.vocabbuilder,1,,1,,
com.risingcabbage.hd.camera,1,,1,,
com.riteshsahu.SMSBackupRestore,1,,1,,
com.riverview.app_updater,1,,1,,
com.rjp.diarypro,1,,1,,
com.rnovel.android.app,1,,1,,
com.roadid.ecrumb.app.paid,1,,1,,
com.roadie.drive.android.app,1,,1,,
com.roadtrippers,1,,1,,
com.roadwarrior.android,1,,1,,
com.roberthalf.roberthalfdirect,1,,1,,
com.robinhood.android,1,,1,,
com.roblox.client,1,,1,,
com.roborock.smart,1,,1,,
com.robot_circus.TTE,1,,1,,
com.robtopx.geometrydashmeltdown,1,,1,,
com.robtopx.geometrydashsubzero,1,,1,,
com.robtopx.geometrydashworld,1,,1,,
com.robtopx.geometryjumplite,1,,1,,
com.rockbite.zombieoutpost,1,,1,,
com.RocketGames.ClassicSlots,1,,1,,
com.rocketjump.majormayhem2,1,,1,,
com.rocklio.superjakesadventure,1,,1,,
com.rocks.music.videoplayer,1,,1,,
com.rockstargames.gtalcs,1,,1,,
com.rockstargames.gtasa,1,,1,,
com.rockstargames.gtavc,1,,1,,
com.rodeo.sanantonio,1,,1,,
com.rodolfogs.nextdooralerts,1,,1,,
com.Roika.Darkrise,1,,1,,
com.roku.remote,1,,1,,
com.roku.rokuhome,1,,1,,
com.roku.web.trc,1,,1,,
com.rokutv.remote.app,1,,1,,
com.rollingstorm.iamflix,1,,1,,
com.rome.caesar.war.strategy.conqueror.games,1,,1,,
com.rome2rio.www.rome2rio,1,,1,,
com.romerock.apps.utilities.tipcalculator,1,,1,,
com.ronasoftstudios.earmaxfxpro,1,,1,,
com.rookiestudio.perfectviewer,1,,1,,
com.roomenia,1,,1,,
com.roomflip.home.design.games.decor.decorate.makeover.mansion.style.covet.match3.dressup.fashion,1,,1,,
com.roomstogo.dealstogo,1,,1,,
com.roomthermometer.interior,1,,1,,
com.ror.removal,1,,1,,
com.rosamobilepatient.prod,1,,1,,
com.rosteam.gpsemulator,1,,1,,
com.rosytales.hairsmakeupartistsalon,1,,1,,
com.round_tower.app.android.wallpaper.cartogram,1,,1,,
com.route.app,1,,1,,
com.routeplanner.gps.offlinemaps,1,,1,,
com.rover.android,1,,1,,
com.rovio.abaaos,1,,1,,
com.rovio.abcasual,1,,1,,
com.rovio.angrybirdsfriends,1,,1,,
com.rovio.baba,1,,1,,
com.rpg.acealliance,1,,1,,
com.rs.explorer.filemanager,1,,1,,
com.rsg.heroesevolved,1,,1,,
com.rstech.maps.gps.route.finder.number.location.tracker.directions.maps.gpsarea.navigation.compass,1,,1,,
com.rstream.crafts,1,,1,,
com.rstream.haircare,1,,1,,
com.rstream.learndrawing,1,,1,,
com.rsupport.mvagent,1,,1,,
com.rtog.hw,1,,1,,
com.ru.dixy,1,,1,,
com.ru.rucontacts,1,,1,,
com.rubiks.watchface,1,,1,,
com.rubygames.assassin,1,,1,,
com.rud.twelvelocks2,1,,1,,
com.rugby.swiperugby,1,,1,,
com.ruivop.realweather,1,,1,,
com.rumble.battles,1,,1,,
com.run.squid.challenges.survival.clash,1,,1,,
com.runawayplay.beegame,1,,1,,
com.runninggame.subwayrunner.heroes,1,,1,,
com.runninggames.catrunners.runningpet,1,,1,,
com.runsignup.rdcheckin,1,,1,,
com.runtastic.android,1,,1,,
com.ruoff.loanbutler,1,,1,,
com.rush.ri,0,empty privacy block,1,,
com.ruslanspivak.launchy,1,,1,,
com.RustyLake.ThePastWithin,1,,1,,
com.rusya.cartycoon,1,,1,,
com.rvappstudios.abc.spelling.toddler.spell.phonics,1,,1,,
com.rvappstudios.abc_kids_toddler_tracing_phonics,1,,1,,
com.rvappstudios.baby.games.piano.phone.kids,1,,1,,
com.rvappstudios.baby.toddler.kids.games.learning.activity,1,,1,,
com.rvappstudios.jigsaw.puzzles.kids,1,,1,,
com.rvappstudios.kids.coloring.book.color.painting,1,,1,,
com.rvappstudios.kids.drawing.games.coloring.book.paint,1,,1,,
com.rvappstudios.kids.multiplication.games.multiply.math,1,,1,,
com.rvappstudios.math.games.kids.addition.subtraction.multiplication.division,1,,1,,
com.rvappstudios.math.kids.counting,1,,1,,
com.rvappstudios.numbers123.toddler.counting.tracing,1,,1,,
com.rvappstudios.puzzle.game.find.difference.ftd,1,,1,,
com.rvappstudios.sight.words.phonics.reading.kids.games,1,,1,,
com.rvappstudios.toddler.preschool.kids.learning.games,1,,1,,
com.rvappstudios.two.pics.one.word.puzzle.game,1,,1,,
com.rvappstudios.word.search.puzzle.game,1,,1,,
com.ryanair.cheapflights,1,,1,,
com.ryzac.codecademygo,1,,1,,
com.rzrdesign.ticboy,1,,1,,
com.sadapay.app,1,,1,,
com.sadpanda.mobile.crushcrush.google,1,,1,,
com.sadpuppy.lemmings,1,,1,,
com.safecoinsurance.consumer,1,,1,,
com.safeincloud,1,,1,,
com.safelivealert.earthquake,1,,1,,
com.safesiteapp.harness,1,,1,,
com.safetyconnecta,1,,1,,
com.safetyculture.iauditor,1,,1,,
com.safetymeetingpro,1,,1,,
com.safetymint,1,,1,,
com.safeway.client.android.safeway,1,,1,,
com.safeway.mobilefuel2,1,,1,,
com.sagosago.MathTango.googleplay,1,,1,,
com.sagosago.School.googleplay,1,,1,,
com.sagosago.World.googleplay,1,,1,,
com.saintel.labible,1,,1,,
com.salebug.truckstop,1,,1,,
com.salesforce.chatter,1,,1,,
com.sallybeauty.shop,1,,1,,
com.samfinaco.paradise,1,,1,,
com.samsung.android.app.notes,1,,1,,
com.samsung.android.app.watchmanager,1,,1,,
com.samsung.android.calendar,1,,1,,
com.samsung.android.email.provider,1,,1,,
com.samsung.android.homemode,1,,1,,
com.samsung.android.oneconnect,1,,1,,
com.samsung.android.samsungpay.gear,1,,1,,
com.samsung.android.spay,1,,1,,
com.samsung.android.tvplus,1,,1,,
com.samsung.android.voc,1,,1,,
com.samsung.sree,1,,1,,
com.sand.airdroidkidp,1,,1,,
com.sand.airdroid,1,,1,,
com.sandboxol.blockymods,1,,1,,
com.sandboxol.indiegame.bedwar,1,,1,,
com.sandboxol.indiegame.skyblock,1,,1,,
com.sandstormi.bloodhonor,1,,1,,
com.satisland.anxiety.relief.relax.mini.game.joy,1,,1,,
com.save.princess.girl.dragon.out.and,1,,1,,
com.savvy.navvy.android.app,1,,1,,
com.sbgapps.scoreit,1,,1,,
com.sbgtv.stirr,1,,1,,
com.sbits.currencyconverter.rn,1,,1,,
com.scaleup.chatai,1,,1,,
com.scaleup.dreame,1,,1,,
com.scaleup.photofx,1,,1,,
com.scan.qrcode.tool.scanner,1,,1,,
com.scandit.demoapp,1,,1,,
com.scannerradio,1,,1,,
com.scanpdf.pdfviewer.ocrscan.editor,1,,1,,
com.scanteam.qrcodereader,1,,1,,
com.scee.psxandroid,1,,1,,
com.scentbird,1,,1,,
com.sched.arizonamatsuritwothree,1,,1,,
com.schedulista.android,1,,1,,
com.sched,1,,1,,
com.schibsted.bomnegocio.androidApp,1,,1,,
com.schlank.wordlution,1,,1,,
com.schoolbridge.enrichingmindspreschool,1,,1,,
com.schoolpointe.stayconnected,1,,1,,
com.schwab.mobile,1,,1,,
com.sciplay.dancingdrumsslots,1,,1,,
com.scnc.cameraendscopes,1,,1,,
com.scoopt.inpress,1,,1,,
com.scopely.gardenjoy,1,,1,,
com.scopely.monopolygo,1,,1,,
com.scopely.startrek,1,,1,,
com.scopely.wheeloffortune,1,,1,,
com.scopely.whiplash,1,,1,,
com.scopely.yux,1,,1,,
com.scorecatonline.appv2,1,,1,,
com.scores365,1,,1,,
com.scrambly,1,,1,,
com.scrbrd.scoreboard,1,,1,,
com.screenshake.dominodreams,1,,1,,
com.screensharing.mirrortotv.tvcast.pro,1,,1,,
com.screw.puzzle.family,1,,1,,
com.screw.puzzle.nuts_android,1,,1,,
com.screwout.nutsjam,1,,1,,
com.scribd.app.reader0.docs,1,,1,,
com.scribd.app.reader0,1,,1,,
com.scriptx.xtvultra,1,,1,,
com.scroll.post.for.instagram.panorama.caro,1,,1,,
com.sdgcode.tipcalculator,1,,1,,
com.sdm.dating,1,,1,,
com.sd_chargergogo,1,,1,,
com.seabook.app,1,,1,,
com.seacloud.dc,1,,1,,
com.seal.vikings2,1,,1,,
com.seaofconquest.global,1,,1,,
com.seatech.bluebird,1,,1,,
com.seatgeek.android,1,,1,,
com.seattleapplab.jerseymikes,1,,1,,
com.sec.android.app.music,1,,1,,
com.sec.android.app.popupcalculator,1,,1,,
com.sec.android.app.sbrowser.beta,1,,1,,
com.sec.android.app.sbrowser,1,,1,,
com.sec.android.app.shealth,1,,1,,
com.sec.android.app.voicenote,1,,1,,
com.sec.android.easyMover,1,,1,,
com.sec.app.samsungprintservice,1,,1,,
com.sec.penup,1,,1,,
com.securex.browser,1,,1,,
com.security.xvpn.z35kb,1,,1,,
com.seekingalpha.webwrapper,1,,1,,
com.seekrtech.waterapp,1,,1,,
com.sega.ColorfulStage.en,1,,1,,
com.sega.sonic1px,1,,1,,
com.sega.sonic2.runner,1,,1,,
com.sega.sonicboomandroid,1,,1,,
com.sega.sonicdash,1,,1,,
com.sega.sonicrumble,1,,1,,
com.sega.sprint,1,,1,,
com.segitiga.fc10bapro,0,empty privacy block,1,,
com.sei.android,1,,1,,
com.sei.sevencharge,1,,1,,
com.selabs.speak,1,,1,,
com.selfawaregames.acecasino,1,,1,,
com.selvasai.diodict.five,1,,1,,
com.sencatech.iwawa.iwawadraw,1,,1,,
com.sencatech.iwawa.iwawahome,1,,1,,
com.sensofocus.app,1,,1,,
com.sensopia.magicplan,1,,1,,
com.sephora,1,,1,,
com.sereal.short.app,1,,1,,
com.seresk.horizon.realtime.live.wallpapers,1,,1,,
com.sergeyvapps.computerbasics,1,,1,,
com.serializdmobile,1,,1,,
com.Seriously.BestFiends,1,,1,,
com.servbank.mobile,1,,1,,
com.servicelink.auction,1,,1,,
com.servicemagic.consumer,1,,1,,
com.sesameworkshop.alphabetkitchen.play,1,,1,,
com.setel.mobile,1,,1,,
com.settime.business,1,,1,,
com.seven.eleven.phoenix,1,,1,,
com.sevenlogics.weddingplanner,1,,1,,
com.sevenshifts.android,1,,1,,
com.severex.quiz.trivia.riddles.puzzles,1,,1,,
com.sew.cus,1,,1,,
com.sew.liberty.rapid,1,,1,,
com.sew.ocwut,1,,1,,
com.sew.toledo,1,,1,,
com.sewookori.ultimate_counter,1,,1,,
com.sezzle.sezzlemobile,1,,1,,
com.sfr.android.gen8,1,,1,,
com.sg.doctor.surgeon.makeover.games,1,,1,,
com.sgiggle.production,1,,1,,
com.sglabs.mysymptoms,1,,1,,
com.sgs.antiterrorism.counterattack.commandomissiongame,1,,1,,
com.sgs.emhq.android,1,,1,,
com.sh.fidget.toys.mini.relaxing.antistress.games,1,,1,,
com.sh.mini.relax.antistress.games,1,,1,,
com.sh.tricky.relax.ticktock.mini.challenges.puzzle.games,1,,1,,
com.Sh4n.CountryballEurope1890,1,,1,,
com.shaadi.android,1,,1,,
com.shabbada.amoria,1,,1,,
com.shadow.war.legend.slime.idle.rpg.survival.game,1,,1,,
com.shaiban.audioplayer.mplayer,1,,1,,
com.shaka.guide.big.island,1,,1,,
com.shakaguide.android,1,,1,,
com.shakeandstraincocktails,1,,1,,
com.shaker.app,1,,1,,
com.shallwaystudio.nodevideo,1,,1,,
com.shanga.walli,1,,1,,
com.sharemytoolbox.smtb,1,,1,,
com.sharpened.androidfileviewer,1,,1,,
com.shasha.app,1,,1,,
com.shazam.android,1,,1,,
com.shdj.test,1,,1,,
com.shell.sitibv.motorist.america,1,,1,,
com.shellpointmtg,1,,1,,
com.sherwin.diy,1,,1,,
com.shexa.updateinfo,1,,1,,
com.shiftsmart.workerapp,1,,1,,
com.shimmergames.tenants.gp,1,,1,,
com.shinybox.smash,1,,1,,
com.shippity,1,,1,,
com.shipt.shopper,1,,1,,
com.shire.biolife,1,,1,,
com.Shooter.ModernWarfront,1,,1,,
com.Shooter.ModernWarships,1,,1,,
com.shopback.app,1,,1,,
com.shopify.arrive,1,,1,,
com.shopify.mobile,1,,1,,
com.shopkick.app,1,,1,,
com.shopline.trackerapp,1,,1,,
com.shoppening.sf,1,,1,,
com.shopping.limeroad,1,,1,,
com.shortcut.makethecombine,1,,1,,
com.shortcut.valetmaster,1,,1,,
com.shortcutssoftware.mysalon.cookiecutters,1,,1,,
com.shortform.videoplayer.hd,1,,1,,
com.shorts.drama.ireel.tv,1,,1,,
com.showmax.showmax.google,1,,1,,
com.shutterfly,1,,1,,
com.sidechef.sidechef,1,,1,,
com.SidewaysInteractive.TheTalkie,1,,1,,
com.sidheinteractive.sif.DR,1,,1,,
com.sightsound,1,,1,,
com.sigmaledger.cube.wallet,1,,1,,
com.sillens.shapeupclub,1,,1,,
com.simcompanies.simcompaniespwa,1,,1,,
com.simejikeyboard,1,,1,,
com.simka.ai.children.bed.stories.android,1,,1,,
com.simonandschuster.pimsleur.unified.android,1,,1,,
com.simpleapp.simplelauncher,1,,1,,
com.simplemobiletools.calendar.pro,1,,1,,
com.simplemobiletools.calendar,1,,1,,
com.simplemobiletools.contacts,1,,1,,
com.simplemobiletools.dialer,1,,1,,
com.simplemobiletools.gallery.pro,1,,1,,
com.simplemobiletools.notes.pro,1,,1,,
com.simplemobiletools.voicerecorder,1,,1,,
com.simplenexus.loans.client.S__18719,1,,1,,
com.simplenexus.loans.client.s__32081,1,,1,,
com.simplenexus.loans.client.s__36754,1,,1,,
com.simplenexus.loans.client.s__53170,1,,1,,
com.simplenexus.loans.client.s__75365,1,,1,,
com.simplenexus.loans.client.s__7625,1,,1,,
com.simplenexus.loans.client.s__79011,1,,1,,
com.simplenexus.loans.client.s__97816,1,,1,,
com.simplenexus.loans.client,1,,1,,
com.simplepractice.clients,1,,1,,
com.simplepractice.video,1,,1,,
com.simpler.dialer,1,,1,,
com.simplicity.drinkmaster,1,,1,,
com.simplifieditproducts.picturekeeperconnect,1,,1,,
com.simplifieditproducts.sap,1,,1,,
com.simplifieditproducts.ub4in1,1,,1,,
com.simplypayme.us,1,,1,,
com.simrussia.app,1,,1,,
com.simutronics.b17,1,,1,,
com.singa.client,1,,1,,
com.singlecare.scma,1,,1,,
com.sinyee.babybus.agriculturalvehicle,1,,1,,
com.sinyee.babybus.ambulance,1,,1,,
com.sinyee.babybus.art,1,,1,,
com.sinyee.babybus.bakery,1,,1,,
com.sinyee.babybus.career,1,,1,,
com.sinyee.babybus.care,1,,1,,
com.sinyee.babybus.carsII,1,,1,,
com.sinyee.babybus.catIII,1,,1,,
com.sinyee.babybus.city,1,,1,,
com.sinyee.babybus.coffee,1,,1,,
com.sinyee.babybus.dance,1,,1,,
com.sinyee.babybus.delicacy,1,,1,,
com.sinyee.babybus.delicious,1,,1,,
com.sinyee.babybus.dentistII,1,,1,,
com.sinyee.babybus.designer,1,,1,,
com.sinyee.babybus.diner,1,,1,,
com.sinyee.babybus.dress,1,,1,,
com.sinyee.babybus.earthquakeIV,1,,1,,
com.sinyee.babybus.foodcity,1,,1,,
com.sinyee.babybus.food,1,,1,,
com.sinyee.babybus.gameworld.design.home.friends.fun.life.story,1,,1,,
com.sinyee.babybus.garden,1,,1,,
com.sinyee.babybus.girlstown,1,,1,,
com.sinyee.babybus.hero,1,,1,,
com.sinyee.babybus.icecream,1,,1,,
com.sinyee.babybus.initiation,1,,1,,
com.sinyee.babybus.keeper,1,,1,,
com.sinyee.babybus.kids,1,,1,,
com.sinyee.babybus.kindergarten,1,,1,,
com.sinyee.babybus.kitchens,1,,1,,
com.sinyee.babybus.marketIII,1,,1,,
com.sinyee.babybus.marketII,1,,1,,
com.sinyee.babybus.marketIV,1,,1,,
com.sinyee.babybus.marketV,1,,1,,
com.sinyee.babybus.market,1,,1,,
com.sinyee.babybus.mathIII,1,,1,,
com.sinyee.babybus.meet,1,,1,,
com.sinyee.babybus.piano,1,,1,,
com.sinyee.babybus.princess.global,1,,1,,
com.sinyee.babybus.princessII,1,,1,,
com.sinyee.babybus.princess_coloring_fantasy_magic_girls_games,1,,1,,
com.sinyee.babybus.recommendapp.global,1,,1,,
com.sinyee.babybus.restaurant,1,,1,,
com.sinyee.babybus.selfcare,1,,1,,
com.sinyee.babybus.shopping,1,,1,,
com.sinyee.babybus.tailor,1,,1,,
com.sinyee.babybus.talk2kiki.global,1,,1,,
com.sinyee.babybus.taxi,1,,1,,
com.sinyee.babybus.townhospital,1,,1,,
com.sinyee.babybus.townprincess,1,,1,,
com.sinyee.babybus.village,1,,1,,
com.sinyee.babybus.world,1,,1,,
com.SirioArtGames.OccultoDemo,1,,1,,
com.sirius,1,,1,,
com.sirma.mobile.bible.android,1,,1,,
com.sitix.app,1,,1,,
com.sitters.managemywedding,1,,1,,
com.sivona.stormshot.e,1,,1,,
com.siwalusoftware.drynk,1,,1,,
com.sixdays.truckerpath,1,,1,,
com.sixt.reservation,1,,1,,
com.sixty9design.race2,1,,1,,
com.skgames.trafficrider,1,,1,,
com.skillmatics.guessin10,1,,1,,
com.skillshare.Skillshare,1,,1,,
com.skimble.workouts,1,,1,,
com.skinape.games.giftcards.coins,1,,1,,
com.skindeep.mobile,1,,1,,
com.skiracer.nautical_astore_lite,1,,1,,
com.skollabs.tipcalc,1,,1,,
com.skt.tmap.ku,1,,1,,
com.skycontrol.ios.controlcenter,1,,1,,
com.skype.raider,1,,1,,
com.skypicker.main,1,,1,,
com.skyraan.magraan,1,,1,,
com.skysky.livewallpapers,1,,1,,
com.sl.cashCraze,1,,1,,
com.Slack,1,,1,,
com.slay.pengu,1,,1,,
com.sleet.beautyplastic,1,,1,,
com.slide.place.link,1,,1,,
com.sling,1,,1,,
com.slngames.sprunki2,1,,1,,
com.slots.free.vegas.casino.jackpotland,1,,1,,
com.slowlyapp,1,,1,,
com.slsm.an.en,1,,1,,
com.slsmus.an.watt,1,,1,,
com.slzn.myst_series,1,,1,,
com.sm.allsmarttools,1,,1,,
com.sm.golfmaster,1,,1,,
com.sm.mico,1,,1,,
com.smallgiantgames.empires,1,,1,,
com.smart.consumer.app,1,,1,,
com.smart.toolkit.all.in.one.barcode.scanner.qr.notes.toolbox,1,,1,,
com.smartaddx.vicohome,1,,1,,
com.smartbunny,1,,1,,
com.smarteragent.android.kw,1,,1,,
com.smartfunapps.crazyhospital,1,,1,,
com.smartly.hybrid,1,,1,,
com.smartprix.main,1,,1,,
com.smarttools.nktech,1,,1,,
com.smarttools.utility.multipurpose,1,,1,,
com.smartwidgetlabs.chatgpt,1,,1,,
com.smasisoftware.smasi,1,,1,,
com.smilegate.outerplane.stove.google,1,,1,,
com.smilerlee.klondike,1,,1,,
com.smokoko.careatscar3,1,,1,,
com.smokoko.race,1,,1,,
com.smule.singandroid,1,,1,,
com.snagajob.jobseeker,1,,1,,
com.snake.io.slither.merge.fun.game,1,,1,,
com.snake.io.slither.worms,1,,1,,
com.snakeattack.game,1,,1,,
com.snapbreak.boxes,1,,1,,
com.snapbreak.lip,1,,1,,
com.snapbreak.theabandonedplanet,1,,1,,
com.snapbreak.tinyrobots2,1,,1,,
com.snapchat.android,1,,1,,
com.snapfish.mobile,1,,1,,
com.snappays,1,,1,,
com.snaptypeapp.android.pro,1,,1,,
com.snapty,0,empty privacy block,1,,
com.snapwood.dropfolio,1,,1,,
com.snapwood.photos2,1,,1,,
com.snapwood.skyfolio,1,,1,,
com.sng.yatzy,1,,1,,
com.sngict.dominoes,1,,1,,
com.snmjglo.google,1,,1,,
com.snmjus.google,1,,1,,
com.snowcorp.epik,1,,1,,
com.snowcorp.soda.android,1,,1,,
com.snowcorp.stickerly.android,1,,1,,
com.snowcorp.vita,1,,1,,
com.snowprintstudios.tacticus,1,,1,,
com.soccer.ronaldo.wallpapers,1,,1,,
com.soccer.score.star,1,,1,,
com.socialloop.surveyspin,1,,1,,
com.socialnmobile.dictapps.notepad.color.note,1,,1,,
com.socialquantum.acityint,1,,1,,
com.sociosoft.couples,1,,1,,
com.sodigital.battlerise,1,,1,,
com.sofarsogood.incredibox,1,,1,,
com.sofascore.results,1,,1,,
com.sofeh.android.musicstudio3,1,,1,,
com.sofi.mobile,1,,1,,
com.softable.trend,1,,1,,
com.softartstudio.carwebguru,1,,1,,
com.softin.recgo,1,,1,,
com.softissimo.reverso.context,1,,1,,
com.softissimo.reverso.synonyms,1,,1,,
com.softmedya.footballprediction,1,,1,,
com.softowelgames.casual.free.word.puzzle.game.connect.letters.paradise,1,,1,,
com.softtowelgames.cwp.android,1,,1,,
com.softwareupdate.allappsupdate,1,,1,,
com.softwareupdate.updatesoftware.updateallapp.phoneupdates.appupdate,1,,1,,
com.soletreadmills.spirit_v2,1,,1,,
com.solidclouds.starborne.frontiers,1,,1,,
com.solitaire.blast.puzzle,1,,1,,
com.solitaire.cards.deluxe,1,,1,,
com.solitaire.card,1,,1,,
com.solitaire.fish.klondike.card.aquarium,1,,1,,
com.solitaire.klondike.patience.ocean.aquarium,1,,1,,
com.solitaire.patience.klondike.classic.card.games,1,,1,,
com.solitaire.patience.klondike,1,,1,,
com.solitaire.relax.classic.card.game,1,,1,,
com.solitairetripeaks.masterdesign,1,,1,,
com.solitarie.card.regal.game,1,,1,,
com.solocode.anton,1,,1,,
com.solou.catendless.run,1,,1,,
com.solutran.otc,1,,1,,
com.solv,1,,1,,
com.somyac.companion,1,,1,,
com.somyac.watch.gpsnavigation,1,,1,,
com.songkick,1,,1,,
com.songs_Raiman.songs_sadtones_nbmnm_oiuiy,1,,1,,
com.sonic.sonicdrivein,1,,1,,
com.sonifi.stayconnect,1,,1,,
com.sonlam.mypianophone,1,,1,,
com.sonova.phonak.dsapp,1,,1,,
com.sony.nfx.app.sfrc,1,,1,,
com.sony.songpal.mdr,1,,1,,
com.sonyericsson.digitalclockwidget2,1,,1,,
com.sonyliv,1,,1,,
com.sonypicturestelevision.jeopardy2,1,,1,,
com.sonypicturestelevision.millionaire,1,,1,,
com.sothebys.reactnative,1,,1,,
com.soul.zhongjianshang,1,,1,,
com.soundcharts.app,1,,1,,
com.soundcloud.android,1,,1,,
com.soundcorset.client.android,1,,1,,
com.soundtrap.studioapp,1,,1,,
com.southwestairlines.mobile,1,,1,,
com.sozap.badmen,1,,1,,
com.sp.protector.free,1,,1,,
com.spaceapegames.beatstar,1,,1,,
com.spades.solitaire.online.plus.offline.free.card.games,1,,1,,
com.spanishdict.spanishdict,1,,1,,
com.sparkine.muvizedge,1,,1,,
com.sparkine.watchfaces,1,,1,,
com.sparklingsociety.cityisland5,1,,1,,
com.sparklingsociety.cityisland6,1,,1,,
com.sparklingsocietysims.buildcitycommunitytownsim,1,,1,,
com.sparklingsocietysims.cozytownbuildexploregame,1,,1,,
com.spcomes.hellotown,1,,1,,
com.spcomes.stepisland,1,,1,,
com.special.thewolfgame,1,,1,,
com.SpektraGames.ParkingMasterMultiplayer2,1,,1,,
com.sphinxjoy.ing018.gp,1,,1,,
com.spinmaster.gabbysdollhouse,1,,1,,
com.spinmaster.techdeck.wear,1,,1,,
com.spinny.consumer,1,,1,,
com.spirit.customerapp,1,,1,,
com.SpiritLifestyle.android,1,,1,,
com.splendapps.splendo,1,,1,,
com.splice.video.editor,1,,1,,
com.spond.spond,1,,1,,
com.spoonbox.kingdomofarcadia.mobile,1,,1,,
com.sports.eightball.pool.rival,1,,1,,
com.sports.real.golf.rival.online,1,,1,,
com.sportsaction.action,1,,1,,
com.sportsbrief.twa,1,,1,,
com.sportsdirect.sdapp,1,,1,,
com.sportsgrid.app.android,1,,1,,
com.sportsyou.sportsYou,1,,1,,
com.spotangels.android,1,,1,,
com.spothero.spothero,1,,1,,
com.spotify.kids,1,,1,,
com.spotify.music,1,,1,,
com.spotify.s4a,1,,1,,
com.spotify.tv.android,1,,1,,
com.spplus.parking,1,,1,,
com.springleaf.mobile,1,,1,,
com.sprunki.craft.game,1,,1,,
com.sprunki.mod.horror.incredibox.monster.beats.music.game,1,,1,,
com.sps.servicing,1,,1,,
com.sptoyin.glgp,1,,1,,
com.squareenix.lis,1,,1,,
com.squareenix.relicrun,1,,1,,
com.squareenixmontreal.hitmansniperandroid,1,,1,,
com.squarespace.android.squarespaceapp,1,,1,,
com.squareup.apos,1,,1,,
com.squareup.cash,1,,1,,
com.squareup,1,,1,,
com.square_enix.android_googleplay.DragonQuestMonsters3ww,1,,1,,
com.square_enix.android_googleplay.FFIII_GP,1,,1,,
com.square_enix.android_googleplay.FFIV_GP,1,,1,,
com.square_enix.android_googleplay.mangaup_global,1,,1,,
com.squats.fittr,1,,1,,
com.ss.android.tt.creator,1,,1,,
com.ss.squarehome2,1,,1,,
com.ssrc.appfiesta,1,,1,,
com.stadiumlive,1,,1,,
com.standard.puzzle.ooybaa.solitaire,1,,1,,
com.standysoftware.colorstyle,1,,1,,
com.stanislau.bedtime.audio.stories.kids,1,,1,,
com.staplegames.wordsearch,1,,1,,
com.star.mobile.video,1,,1,,
com.star.union.planetant,1,,1,,
com.starbucks.mobilecard,1,,1,,
com.starflowersolutions.easytipcalculator,1,,1,,
com.starform.metalstorm,1,,1,,
com.starii.winkit,1,,1,,
com.starmakerinteractive.starmaker,1,,1,,
com.starplay.spider.fighter.openworld,1,,1,,
com.starplay.spider.fighter3d,1,,1,,
com.starryai,1,,1,,
com.stary.dreamshort,1,,1,,
com.stash.stashinvest,1,,1,,
com.stashbox.stashcook,1,,1,,
com.statefarm.dssm,1,,1,,
com.statefarm.pocketagent,1,,1,,
com.stayfocused,1,,1,,
com.staylinked.AndroidClient,1,,1,,
com.steadfastinnovation.android.projectpapyrus,1,,1,,
com.stealthgame.master,1,,1,,
com.stedor.instashop,1,,1,,
com.steinberg.cubasis3,1,,1,,
com.stepsappgmbh.stepsapp,1,,1,,
com.steuerbot,1,,1,,
com.stickermobi.avatarmaker,1,,1,,
com.stickman.dragon.fight.stick.warriors.stickmanwarriors,1,,1,,
com.stickman.monster.epic.stickman.war.shadow.idle.game,1,,1,,
com.stickman.warriors.stickwarriors.dragon.shadow.fight,1,,1,,
com.stickmanwarriors.stickmandragon.stickfighter,1,,1,,
com.stingray.galaxie.android,1,,1,,
com.stocks.news,1,,1,,
com.stonegolemstudios.CombatWear2,1,,1,,
com.stonekick.tempo,1,,1,,
com.storeline.onsenmortgage,1,,1,,
com.storm8.propertybrothers,1,,1,,
com.storymatrix.drama,1,,1,,
com.storytaco.c20client,1,,1,,
com.storytaco.p32client2,1,,1,,
com.storytaco.p35client,1,,1,,
com.storytoys.barbiecoloring.google,1,,1,,
com.storytoys.barbiecoloring.watchface,1,,1,,
com.storytoys.disney.pixar.coloring.princess.googleplay,1,,1,,
com.storytoys.lego.duplo.disney.mickey.and.friends.googleplay,1,,1,,
com.storytoys.lego.duplo.marvel.spiderman.avengers.kids.preschool.free.googleplay,1,,1,,
com.storytoys.lego.duplo.peppa.pig.googleplay,1,,1,,
com.storytoys.lego.duplo.world.kids.play.free.friends.animals.android.googleplay,1,,1,,
com.storytoys.marvelhq.captainamerica.watchface,1,,1,,
com.storytoys.marvelhq.googleplay,1,,1,,
com.storytoys.marvelhq.groot.watchface,1,,1,,
com.storytoys.marvelhq.hulk.watchface,1,,1,,
